ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Total_Spend,Customer_Tenure_Days,Total_Children,Total_Purchases,Spend_Per_Purchase,Campaigns_Accepted,Is_Parent,Family_Size,Income_Per_Member,Cluster,Cluster_Name,Education_Enc,Marital_Status_Enc,Engagement_Score,Engagement_Tier
3535,1965,Graduation,Single,66294.0,0,0,2014-03-17,68,251,108,334,65,92,117,1,4,3,5,2,0,0,0,0,0,0,0,49,967,104,0,13,69.07142857142857,0,0,1,66294.0,1,🌟 High-Value Loyalists,2,2,0.05673174047448321,❄️ Cold Lead
247,1971,Graduation,Married,36715.0,1,0,2012-11-17,16,172,10,125,21,13,16,6,7,2,4,9,0,0,0,0,0,0,1,43,357,589,1,19,17.85,0,1,3,12238.333333333334,2,👨‍👩‍👧 Active Parent Shoppers,2,1,0.843429166241376,🔥 Hot Lead
8707,1956,Graduation,Married,79456.0,0,0,2012-08-22,12,565,42,548,64,83,99,1,5,6,4,3,0,0,0,0,0,0,1,58,1401,676,0,16,82.41176470588235,0,0,2,39728.0,1,🌟 High-Value Loyalists,2,1,0.7717110629495798,🔥 Hot Lead
9523,1982,Graduation,Together,40479.0,1,0,2013-08-17,95,5,0,8,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,32,15,316,1,4,3.0,0,1,3,13493.0,0,💤 Low Engagers,2,3,0.0020907024688526597,❄️ Cold Lead
6072,1970,Master,Single,75345.0,0,0,2013-02-02,16,918,57,842,99,38,133,1,5,8,6,3,0,0,0,1,0,0,1,44,2087,512,0,20,99.38095238095238,1,0,1,75345.0,1,🌟 High-Value Loyalists,3,2,0.8610715992414032,🔥 Hot Lead
6295,1977,Graduation,Married,54233.0,0,1,2013-02-04,46,652,8,158,21,0,142,4,11,6,5,8,0,0,0,0,0,0,0,37,981,510,1,26,36.333333333333336,0,1,3,18077.666666666668,2,👨‍👩‍👧 Active Parent Shoppers,2,1,0.09435973463251994,❄️ Cold Lead
10914,1970,Graduation,Single,24163.0,1,1,2013-10-12,3,4,1,7,2,1,2,2,1,0,3,4,0,0,0,0,0,0,0,44,17,260,2,6,2.4285714285714284,0,1,3,8054.333333333333,0,💤 Low Engagers,2,2,0.020826778091242698,❄️ Cold Lead
1509,1958,PhD,Together,84460.0,0,0,2013-01-04,80,152,27,103,106,54,81,0,9,9,4,5,0,1,1,1,1,0,1,56,523,541,0,22,22.73913043478261,4,0,2,42230.0,3,🏆 Champions,4,3,0.6654990792855735,🌤 Warm Lead
5577,1983,Graduation,Together,43776.0,1,0,2014-05-03,77,8,0,9,2,1,3,1,1,0,2,6,0,0,0,0,0,0,0,31,23,57,1,4,4.6,0,1,3,14592.0,0,💤 Low Engagers,2,3,0.003571562242445915,❄️ Cold Lead
7348,1958,PhD,Single,71691.0,0,0,2014-03-17,0,336,130,411,240,32,43,1,4,7,5,2,0,0,0,0,0,0,1,56,1192,104,0,17,66.22222222222223,0,0,1,71691.0,1,🌟 High-Value Loyalists,4,2,0.7186740596453813,🔥 Hot Lead
1127,1973,PhD,Married,85844.0,0,0,2014-05-29,62,938,19,843,25,95,38,1,6,6,7,2,0,0,1,0,0,0,0,41,1958,31,0,20,93.23809523809524,1,0,2,42922.0,1,🌟 High-Value Loyalists,4,1,0.10441552852349846,❄️ Cold Lead
1833,1974,PhD,Single,39190.0,1,0,2014-04-26,91,68,8,18,19,8,12,2,2,1,4,5,0,0,0,0,0,0,0,40,133,64,1,9,13.3,0,1,2,19595.0,0,💤 Low Engagers,4,2,0.014078766320707259,❄️ Cold Lead
4944,1959,Graduation,Together,71367.0,0,0,2013-08-23,24,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,0,55,777,310,0,17,43.166666666666664,0,0,2,35683.5,1,🌟 High-Value Loyalists,2,3,0.027749088681295192,❄️ Cold Lead
9080,1972,PhD,Single,38578.0,1,1,2013-06-22,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,0,42,73,372,2,9,7.3,0,1,3,12859.333333333334,0,💤 Low Engagers,4,2,0.15262631376916397,❄️ Cold Lead
6466,1965,PhD,Married,57236.0,1,1,2014-03-12,22,105,0,9,2,1,4,3,2,1,4,3,0,0,0,0,0,0,0,49,121,109,2,10,11.0,0,1,4,14309.0,0,💤 Low Engagers,4,1,0.04182574759640024,❄️ Cold Lead
9964,1979,Graduation,Single,61825.0,0,1,2013-08-07,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,35,424,326,1,15,26.5,0,1,2,30912.5,2,👨‍👩‍👧 Active Parent Shoppers,2,2,0.008179944899219553,❄️ Cold Lead
4790,1958,Graduation,Divorced,79803.0,0,1,2014-06-02,54,574,8,216,21,16,33,1,4,3,5,1,0,0,0,0,0,0,0,56,868,27,1,13,62.0,0,1,2,39901.5,1,🌟 High-Value Loyalists,2,0,0.021455606189444892,❄️ Cold Lead
10245,1986,Diploma,Single,80910.0,0,0,2012-10-31,71,160,80,369,67,39,41,1,3,3,8,1,0,0,0,0,0,0,0,28,756,606,0,15,47.25,0,0,1,80910.0,1,🌟 High-Value Loyalists,1,2,0.04544998264061784,❄️ Cold Lead
1109,1982,Master,Together,27590.0,1,0,2013-04-23,38,6,0,5,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,32,12,432,1,4,2.4,0,1,3,9196.666666666666,0,💤 Low Engagers,3,3,0.021626633526929787,❄️ Cold Lead
6001,1979,Graduation,Married,56775.0,0,1,2013-01-02,62,614,35,160,58,35,35,2,5,8,10,5,0,0,0,0,0,0,0,35,937,543,1,25,36.03846153846154,0,1,3,18925.0,2,👨‍👩‍👧 Active Parent Shoppers,2,1,0.031171694776832654,❄️ Cold Lead
5538,1975,Graduation,Divorced,83829.0,0,0,2013-10-08,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,1,39,1862,264,0,17,103.44444444444444,3,0,1,83829.0,3,🏆 Champions,2,0,0.9604910008349853,🔥 Hot Lead
10552,1979,Diploma,Married,54210.0,0,1,2013-05-20,18,70,54,109,80,9,45,2,4,1,7,5,0,0,0,0,0,0,0,35,367,405,1,14,24.466666666666665,0,1,3,18070.0,0,💤 Low Engagers,1,1,0.059344596979635206,❄️ Cold Lead
1545,1986,Graduation,Married,38508.0,1,0,2013-08-02,95,120,19,206,25,19,54,6,7,2,5,8,0,0,0,0,0,0,0,28,443,331,1,20,21.095238095238095,0,1,3,12836.0,0,💤 Low Engagers,2,1,0.05431809618027809,❄️ Cold Lead
7409,1970,Graduation,Together,53187.0,1,0,2013-10-26,66,211,2,30,7,7,10,2,4,1,6,5,0,0,0,0,0,0,0,44,267,246,1,13,19.071428571428573,0,1,3,17729.0,0,💤 Low Engagers,2,3,0.004677238201889463,❄️ Cold Lead
4444,1972,Graduation,Married,30023.0,1,0,2014-03-24,28,11,0,16,7,6,21,1,2,0,3,8,0,0,0,0,0,0,0,42,61,97,1,6,8.714285714285714,0,1,3,10007.666666666666,0,💤 Low Engagers,2,1,0.04878848022048534,❄️ Cold Lead
146,1960,PhD,Single,76045.0,0,0,2013-11-15,78,760,53,400,17,93,0,1,4,5,11,2,0,0,0,1,0,0,0,54,1323,226,0,21,60.13636363636363,1,0,1,76045.0,1,🌟 High-Value Loyalists,4,2,0.11085353283513451,❄️ Cold Lead
6271,1952,PhD,Married,50870.0,0,1,2014-06-19,13,53,0,8,0,0,2,1,2,0,3,5,0,0,0,0,0,0,0,62,63,10,1,6,9.0,0,1,3,16956.666666666668,0,💤 Low Engagers,4,1,0.009264952325383132,❄️ Cold Lead
10065,1970,Diploma,Married,15315.0,0,0,2013-08-03,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,0,44,64,330,0,8,7.111111111111111,0,0,2,7657.5,0,💤 Low Engagers,1,1,0.03139513309146207,❄️ Cold Lead
4741,1974,Diploma,Married,65463.0,1,0,2014-01-30,17,391,32,70,21,32,16,2,6,2,9,5,0,1,0,0,0,0,0,40,562,150,1,19,28.1,1,1,3,21821.0,2,👨‍👩‍👧 Active Parent Shoppers,1,1,0.31226872213985385,❄️ Cold Lead
246,1965,Graduation,Married,66480.0,1,1,2014-05-31,71,199,9,57,20,21,6,7,4,1,7,4,0,0,0,0,0,0,0,49,312,29,2,19,15.6,0,1,4,16620.0,2,👨‍👩‍👧 Active Parent Shoppers,2,1,0.014102600440718706,❄️ Cold Lead
375,1954,Graduation,Divorced,76773.0,0,0,2013-02-25,79,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,0,60,1156,489,0,16,68.0,0,0,1,76773.0,1,🌟 High-Value Loyalists,2,0,0.05747078121317204,❄️ Cold Lead
1524,1983,Diploma,Single,81698.0,0,0,2013-03-01,1,709,45,115,30,160,45,1,8,2,5,5,0,0,0,1,0,0,1,31,1104,485,0,16,64.94117647058823,1,0,1,81698.0,1,🌟 High-Value Loyalists,1,2,0.8501091569687473,🔥 Hot Lead
10022,1973,PhD,Single,54466.0,1,1,2014-02-09,78,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,0,41,16,140,2,4,3.2,0,1,3,18155.333333333332,0,💤 Low Engagers,4,2,0.002284119700935654,❄️ Cold Lead
7451,1960,Master,Single,98777.0,0,0,2014-02-17,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,0,54,2008,132,0,19,100.4,1,0,1,98777.0,1,🌟 High-Value Loyalists,3,2,0.26436496895758516,❄️ Cold Lead
11010,1984,PhD,Single,16269.0,1,0,2013-08-30,75,19,3,18,3,1,0,3,3,0,3,8,0,0,0,0,0,0,0,30,44,303,1,9,4.4,0,1,2,8134.5,0,💤 Low Engagers,4,2,0.03342982376473668,❄️ Cold Lead
4356,1971,Graduation,Together,71819.0,0,1,2013-08-28,70,1224,28,140,0,14,168,3,3,3,5,6,0,1,1,0,0,0,0,43,1574,305,1,14,104.93333333333334,2,1,3,23939.666666666668,3,🏆 Champions,2,3,0.5332717958691418,🌤 Warm Lead
3885,1983,PhD,Married,33569.0,1,0,2013-10-16,10,16,2,18,3,0,24,1,1,1,2,8,1,0,0,0,0,0,1,31,63,256,1,5,10.5,1,1,3,11189.666666666666,0,💤 Low Engagers,4,1,0.9348765225759091,🔥 Hot Lead
1175,1983,Master,Married,36262.0,0,0,2013-09-20,24,88,39,54,64,28,153,1,3,5,3,6,1,0,0,0,0,0,1,31,426,282,0,12,32.76923076923077,1,0,2,18131.0,0,💤 Low Engagers,3,1,0.794527892869435,🔥 Hot Lead
880,1966,Basic,Together,22634.0,0,0,2013-01-16,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,48,96,529,0,6,13.714285714285714,0,0,2,11317.0,0,💤 Low Engagers,0,3,0.1020493595937804,❄️ Cold Lead
2320,1978,Diploma,Married,47025.0,0,1,2013-09-12,98,508,11,59,23,5,29,5,11,1,6,9,0,0,0,0,0,0,0,36,635,290,1,23,26.458333333333332,0,1,3,15675.0,2,👨‍👩‍👧 Active Parent Shoppers,1,1,0.060519608509315835,❄️ Cold Lead
850,1968,Graduation,Single,70566.0,0,1,2013-10-06,4,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,0,46,757,266,1,22,32.91304347826087,0,1,2,35283.0,2,👨‍👩‍👧 Active Parent Shoppers,2,2,0.12456965495225304,❄️ Cold Lead
4713,1979,PhD,Married,31605.0,1,0,2012-11-22,15,74,0,42,2,1,6,2,2,1,4,7,0,0,0,0,0,0,0,35,125,584,1,9,12.5,0,1,3,10535.0,0,💤 Low Engagers,4,1,0.3357863188568072,❄️ Cold Lead
675,1973,Master,Divorced,52034.0,1,1,2013-05-17,67,146,0,93,7,13,73,5,4,2,5,7,0,0,0,0,0,0,0,41,332,408,2,16,19.529411764705884,0,1,3,17344.666666666668,0,💤 Low Engagers,3,0,0.03343806806373172,❄️ Cold Lead
5025,1979,Graduation,Single,48526.0,1,0,2013-12-24,32,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,0,35,135,187,1,8,15.0,0,1,2,24263.0,0,💤 Low Engagers,2,2,0.02100097022078941,❄️ Cold Lead
2308,1954,Graduation,Married,46734.0,0,1,2012-11-18,40,110,5,137,26,23,29,2,6,1,5,7,0,0,0,0,0,0,0,60,330,588,1,14,22.0,0,1,3,15578.0,2,👨‍👩‍👧 Active Parent Shoppers,2,1,0.2511965524737389,❄️ Cold Lead
5995,1962,Graduation,Divorced,39552.0,1,1,2012-12-18,54,165,3,147,4,24,41,7,6,2,5,8,0,0,0,0,0,0,1,52,384,558,2,20,18.285714285714285,0,1,3,13184.0,2,👨‍👩‍👧 Active Parent Shoppers,2,0,0.6039915042533832,🌤 Warm Lead
6749,1966,Graduation,Single,86358.0,1,1,2012-08-08,78,957,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,0,0,48,1722,690,2,18,90.63157894736842,0,1,3,28786.0,2,👨‍👩‍👧 Active Parent Shoppers,2,2,0.16847635502623196,❄️ Cold Lead
1010,1977,Graduation,Together,46931.0,2,1,2014-04-24,94,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,0,37,78,66,3,7,9.75,0,1,5,9386.2,0,💤 Low Engagers,2,3,0.0068650405059177775,❄️ Cold Lead
8977,1985,Basic,Single,16581.0,0,0,2013-01-12,51,1,3,4,2,3,11,1,0,0,3,4,0,0,0,0,0,0,0,29,24,533,0,4,4.8,0,0,1,16581.0,0,💤 Low Engagers,0,2,0.03147124856215894,❄️ Cold Lead
4756,1952,Diploma,Divorced,63998.0,0,0,2013-12-20,42,176,29,818,0,33,112,1,7,6,11,4,0,0,0,0,0,0,1,62,1168,191,0,25,44.92307692307692,0,0,1,63998.0,1,🌟 High-Value Loyalists,1,0,0.13200686061620823,❄️ Cold Lead
3412,1951,Master,Married,67381.0,0,1,2013-01-15,67,815,8,53,11,0,70,4,2,2,9,7,0,1,0,0,0,0,0,63,957,530,1,17,53.166666666666664,1,1,3,22460.333333333332,2,👨‍👩‍👧 Active Parent Shoppers,3,1,0.12081777945040878,❄️ Cold Lead
606,1967,Graduation,Single,25930.0,1,1,2013-10-10,87,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,47,15,262,2,4,3.0,0,1,3,8643.333333333334,0,💤 Low Engagers,2,2,0.011009398319358392,❄️ Cold Lead
5961,1978,Graduation,Married,42693.0,1,0,2014-06-07,29,8,4,20,6,3,16,1,1,0,3,5,0,0,0,0,0,0,0,36,57,22,1,5,9.5,0,1,3,14231.0,0,💤 Low Engagers,2,1,0.015589423169368248,❄️ Cold Lead
2975,1976,Graduation,Together,85606.0,0,1,2012-11-12,89,717,42,864,219,30,84,2,6,7,9,3,0,0,0,1,0,0,0,38,1956,594,1,24,78.24,1,1,3,28535.333333333332,3,🏆 Champions,2,3,0.1984535300262066,❄️ Cold Lead
2894,1985,Graduation,Single,72903.0,0,0,2013-10-29,74,1067,138,750,0,19,39,1,7,5,8,4,0,1,1,1,0,0,1,29,2013,243,0,21,91.5,3,0,1,72903.0,3,🏆 Champions,2,2,0.8939123749128396,🔥 Hot Lead
7613,1974,Diploma,Together,49669.0,1,0,2014-05-24,97,166,5,107,11,8,29,2,5,1,6,6,0,0,0,0,0,0,0,40,326,36,1,14,21.733333333333334,0,1,3,16556.333333333332,0,💤 Low Engagers,1,3,0.01794044813863192,❄️ Cold Lead
10542,1968,PhD,Married,36778.0,1,1,2012-08-05,63,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,0,46,77,693,2,9,7.7,0,1,4,9194.5,0,💤 Low Engagers,4,1,0.27089059710321794,❄️ Cold Lead
8015,1962,PhD,Divorced,85696.0,0,0,2013-05-03,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1,52,1313,422,0,20,62.523809523809526,0,0,1,85696.0,1,🌟 High-Value Loyalists,4,0,0.8644377726795096,🔥 Hot Lead
10617,1989,Master,Divorced,10979.0,0,0,2014-05-22,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,0,25,30,38,0,8,3.3333333333333335,0,0,1,10979.0,0,💤 Low Engagers,3,0,0.008614148635791468,❄️ Cold Lead
11166,1961,Graduation,Married,49678.0,0,1,2013-02-02,81,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,0,53,315,512,1,14,21.0,0,1,3,16559.333333333332,2,👨‍👩‍👧 Active Parent Shoppers,2,1,0.12414622194452887,❄️ Cold Lead
849,1953,Master,Together,56129.0,0,1,2013-06-20,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,0,61,660,374,1,22,28.695652173913043,0,1,3,18709.666666666668,2,👨‍👩‍👧 Active Parent Shoppers,3,3,0.007262088714757167,❄️ Cold Lead
523,1989,Graduation,Married,37155.0,1,0,2013-01-31,51,23,0,26,7,15,3,1,2,0,4,5,0,0,0,0,0,0,0,25,74,514,1,7,9.25,0,1,3,12385.0,0,💤 Low Engagers,2,1,0.07807518231842214,❄️ Cold Lead
4066,1978,Diploma,Divorced,21282.0,1,0,2014-05-11,76,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,0,36,46,49,1,7,5.75,0,1,2,10641.0,0,💤 Low Engagers,1,0,0.05245947113254704,❄️ Cold Lead
8414,1962,PhD,Single,33419.0,0,1,2013-08-17,76,56,0,12,0,0,18,2,2,0,4,7,0,0,0,0,0,0,0,52,86,316,1,8,9.555555555555555,0,1,2,16709.5,0,💤 Low Engagers,4,2,0.02674398884721052,❄️ Cold Lead
819,1945,Graduation,Widow,63285.0,0,0,2013-11-05,84,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,0,69,1103,236,0,25,42.42307692307692,0,0,1,63285.0,1,🌟 High-Value Loyalists,2,4,0.018590218583654398,❄️ Cold Lead
4961,1974,Master,Together,21255.0,1,0,2014-01-21,56,29,0,25,2,2,3,4,2,1,4,4,0,0,0,0,0,0,0,40,61,159,1,11,5.083333333333333,0,1,3,7085.0,0,💤 Low Engagers,3,3,0.027904825844657824,❄️ Cold Lead
749,1981,Graduation,Together,42162.0,1,0,2013-11-19,31,46,7,59,2,4,27,2,3,1,3,6,1,0,0,0,0,0,1,33,145,222,1,9,14.5,1,1,3,14054.0,0,💤 Low Engagers,2,3,0.6237877910915975,🌤 Warm Lead
5430,1956,Graduation,Together,54450.0,1,1,2012-09-14,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,0,58,684,653,2,31,21.375,0,1,4,13612.5,2,👨‍👩‍👧 Active Parent Shoppers,2,3,0.1569742957968117,❄️ Cold Lead
7755,1954,PhD,Married,57744.0,0,1,2013-11-12,91,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0,0,0,60,411,229,1,16,24.176470588235293,0,1,3,19248.0,2,👨‍👩‍👧 Active Parent Shoppers,4,1,0.035234834555931155,❄️ Cold Lead
10525,1986,Graduation,Single,26576.0,1,0,2012-10-13,40,10,0,8,0,0,9,1,1,0,2,9,1,0,0,0,0,0,1,28,27,624,1,4,5.4,1,1,2,13288.0,0,💤 Low Engagers,2,2,0.559726794342016,🌤 Warm Lead
1453,1943,PhD,Widow,57513.0,0,0,2013-07-06,59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,0,71,1060,358,0,27,37.857142857142854,0,0,1,57513.0,2,👨‍👩‍👧 Active Parent Shoppers,4,4,0.07963597075687144,❄️ Cold Lead
8310,1964,Graduation,Together,68142.0,0,1,2012-08-29,96,897,126,196,91,112,37,3,10,4,7,6,0,0,0,0,0,0,0,50,1459,669,1,24,58.36,0,1,3,22714.0,2,👨‍👩‍👧 Active Parent Shoppers,2,3,0.1166041445425997,❄️ Cold Lead
10710,1979,Graduation,Married,7500.0,0,1,2012-08-29,61,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0,0,35,18,669,1,4,3.6,0,1,3,2500.0,0,💤 Low Engagers,2,1,0.06140880167656906,❄️ Cold Lead
5031,1974,Graduation,Together,83145.0,0,0,2012-09-22,14,777,35,731,39,137,114,1,5,9,11,2,0,0,1,0,0,0,1,40,1833,645,0,26,67.88888888888889,1,0,2,41572.5,1,🌟 High-Value Loyalists,2,3,0.41496692827416565,🌤 Warm Lead
2613,1960,Master,Married,54197.0,0,1,2014-04-03,16,162,6,37,6,13,13,2,1,3,6,1,0,0,0,0,0,0,0,54,237,87,1,12,18.23076923076923,0,1,3,18065.666666666668,0,💤 Low Engagers,3,1,0.04006526998124946,❄️ Cold Lead
213,1963,PhD,Single,23091.0,1,1,2014-05-28,98,35,0,11,0,0,2,4,2,1,3,7,0,0,0,0,0,0,0,51,48,32,2,10,4.363636363636363,0,1,3,7697.0,0,💤 Low Engagers,4,2,0.026350315861906403,❄️ Cold Lead
967,1976,Graduation,Married,46049.0,1,1,2013-07-21,11,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,0,1,38,515,343,2,26,19.074074074074073,0,1,4,11512.25,2,👨‍👩‍👧 Active Parent Shoppers,2,1,0.6210636529659658,🌤 Warm Lead
1077,1974,Graduation,Together,56715.0,0,0,2012-12-05,52,258,105,239,237,172,9,1,7,3,4,4,0,0,0,0,0,0,0,40,1020,571,0,15,63.75,0,0,2,28357.5,1,🌟 High-Value Loyalists,2,3,0.09088303120023937,❄️ Cold Lead
7959,1961,Graduation,Married,79410.0,0,0,2014-05-29,19,658,80,483,123,13,13,1,3,2,5,1,0,0,0,0,0,0,0,53,1370,31,0,11,114.16666666666667,0,0,2,39705.0,1,🌟 High-Value Loyalists,2,1,0.11104535840761766,❄️ Cold Lead
640,1951,Graduation,Married,57304.0,0,1,2013-03-11,61,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,0,63,1026,475,1,25,39.46153846153846,0,1,3,19101.333333333332,2,👨‍👩‍👧 Active Parent Shoppers,2,1,0.021421037388816587,❄️ Cold Lead
4252,1965,Graduation,Married,44375.0,0,1,2014-03-23,73,213,5,28,7,7,41,1,4,1,6,5,0,0,0,0,0,0,0,49,301,98,1,12,23.153846153846153,0,1,3,14791.666666666666,0,💤 Low Engagers,2,1,0.005690725367898466,❄️ Cold Lead
8432,1956,Graduation,Together,54450.0,1,1,2012-09-14,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,0,58,684,653,2,31,21.375,0,1,4,13612.5,2,👨‍👩‍👧 Active Parent Shoppers,2,3,0.1569742957968117,❄️ Cold Lead
6218,1965,Graduation,Married,59594.0,0,1,2012-10-20,74,457,4,29,0,0,9,1,8,1,7,7,0,1,0,0,0,0,0,49,499,617,1,17,27.72222222222222,1,1,3,19864.666666666668,2,👨‍👩‍👧 Active Parent Shoppers,2,1,0.2586820960755615,❄️ Cold Lead
6905,1994,Graduation,Together,80685.0,0,0,2012-08-22,55,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,0,20,1004,676,0,21,45.63636363636363,0,0,2,40342.5,1,🌟 High-Value Loyalists,2,3,0.09980927689202812,❄️ Cold Lead
5922,1974,PhD,Married,40344.0,0,1,2013-10-13,48,210,0,6,0,0,2,2,4,1,5,7,0,0,0,0,0,0,0,40,218,259,1,12,16.76923076923077,0,1,3,13448.0,0,💤 Low Engagers,4,1,0.05800437018181519,❄️ Cold Lead
3598,1972,Graduation,Married,62710.0,0,1,2013-05-23,53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,0,42,606,402,1,22,26.347826086956523,0,1,3,20903.333333333332,2,👨‍👩‍👧 Active Parent Shoppers,2,1,0.01041973707903462,❄️ Cold Lead
6116,1968,Diploma,Married,48985.0,0,1,2013-07-05,13,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,0,46,75,359,1,6,10.714285714285714,0,1,3,16328.333333333334,0,💤 Low Engagers,1,1,0.042118658286888946,❄️ Cold Lead
6263,1968,Graduation,Together,35322.0,1,2,2012-08-22,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,0,46,106,676,3,9,10.6,0,1,5,7064.4,0,💤 Low Engagers,2,3,0.2624844932713335,❄️ Cold Lead
10486,1948,Graduation,Married,77142.0,0,0,2013-05-29,54,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,0,66,990,396,0,17,55.0,0,0,2,38571.0,1,🌟 High-Value Loyalists,2,1,0.022266556110306437,❄️ Cold Lead
2410,1969,Graduation,Single,81657.0,0,0,2014-01-22,69,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0,0,0,45,1097,158,0,16,64.52941176470588,0,0,1,81657.0,1,🌟 High-Value Loyalists,2,2,0.04134794235304508,❄️ Cold Lead
193,1996,Basic,Married,14421.0,0,0,2014-02-17,81,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,0,18,16,132,0,4,3.2,1,0,2,7210.5,0,💤 Low Engagers,0,1,0.05581259101500331,❄️ Cold Lead
3363,1974,Diploma,Married,20130.0,0,0,2014-03-17,99,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,0,40,34,104,0,5,5.666666666666667,0,0,2,10065.0,0,💤 Low Engagers,1,1,0.003946294512584755,❄️ Cold Lead
8278,1990,PhD,Married,74214.0,0,0,2012-08-26,3,863,83,547,86,99,33,1,8,2,5,5,0,0,0,0,0,0,0,24,1711,672,0,16,100.6470588235294,0,0,2,37107.0,1,🌟 High-Value Loyalists,4,1,0.25572431635082027,❄️ Cold Lead
10660,1957,Master,Married,66726.0,1,1,2014-01-12,61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,0,57,438,168,2,17,24.333333333333332,1,1,4,16681.5,2,👨‍👩‍👧 Active Parent Shoppers,3,1,0.12248531529332514,❄️ Cold Lead
8686,1979,Basic,Together,23724.0,1,0,2013-01-08,65,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,0,35,75,537,1,7,9.375,0,1,3,7908.0,0,💤 Low Engagers,0,3,0.09478988815596741,❄️ Cold Lead
1604,1960,Master,Married,47353.0,0,1,2013-11-13,93,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,0,54,225,228,1,13,16.071428571428573,0,1,3,15784.333333333334,0,💤 Low Engagers,3,1,0.009849558637790377,❄️ Cold Lead
5907,1952,Master,Married,33444.0,1,1,2012-11-03,24,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,62,18,603,2,4,3.6,0,1,4,8361.0,0,💤 Low Engagers,3,1,0.03608468190795944,❄️ Cold Lead
10669,1981,Graduation,Married,54386.0,0,1,2013-05-17,8,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,0,33,470,408,1,17,26.11111111111111,0,1,3,18128.666666666668,2,👨‍👩‍👧 Active Parent Shoppers,2,1,0.06789262567498763,❄️ Cold Lead
2918,1981,Graduation,Divorced,28510.0,1,1,2013-04-13,72,44,5,19,0,4,19,3,2,0,4,5,0,0,0,0,0,0,0,33,91,442,2,9,9.1,0,1,3,9503.333333333334,0,💤 Low Engagers,2,0,0.027368044991999647,❄️ Cold Lead
5735,1991,Master,Single,90638.0,0,0,2014-02-13,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,0,23,2525,136,0,18,132.89473684210526,1,0,1,90638.0,3,🏆 Champions,3,2,0.2369916971620312,❄️ Cold Lead
